strategy,routing_strategy,transport_weight,merge_usage_threshold,relocation_strength,num_runs,avg_accuracy_mean,avg_accuracy_std,avg_forgetting_mean,avg_forgetting_std,backward_transfer_mean,backward_transfer_std,final_transport_gap_mean,final_transport_gap_std,final_transport_loss_mean,final_transport_loss_std,final_routing_stability_mean,final_routing_stability_std
sinkhorn_topk,sinkhorn_topk,0.05,0.1,0.75,3,0.5286458333333334,0.041503587110701116,-0.041666666666666664,0.0820209153542897,0.041666666666666664,0.0820209153542897,0.056967822213967644,0.01231007046006693,0.039222210296429694,0.007056008946715055,0.42931933895063895,0.1839966603850561
kl_topk,kl_topk,0.05,0.1,0.75,3,0.5130208333333334,0.04614595090278477,-0.057291666666666664,0.09403890669410307,0.057291666666666664,0.09403890669410307,0.02926944817105929,0.007512515182440551,0.042147084643753864,0.0026880134011601263,0.210521356202662,0.06547982373353635
no_transport,sinkhorn_topk,0.0,0.1,0.75,3,0.5104166666666666,0.04247267299557315,-0.046875,0.07967217989988726,0.046875,0.07967217989988726,0.06512212504943211,0.0031403755938603506,0.047439426688166954,0.009584297398629062,0.313968711765483,0.14946390724429245
no_merge,sinkhorn_topk,0.05,0.0,0.75,3,0.5286458333333334,0.041503587110701116,-0.052083333333333336,0.09660019266141358,0.052083333333333336,0.09660019266141358,0.05802955230077108,0.01310683583656168,0.03829893462049464,0.0071220896889268945,0.44428119994699955,0.16396057265479863
no_relocation,sinkhorn_topk,0.05,0.1,0.0,3,0.5286458333333334,0.041503587110701116,-0.041666666666666664,0.0820209153542897,0.041666666666666664,0.0820209153542897,0.03658147839208444,0.012147475104222347,0.037698605369466044,0.007073305366889292,0.541121763177216,0.16823515653686197
