strategy,routing_mode,num_runs,avg_accuracy_mean,avg_accuracy_std,avg_forgetting_mean,avg_forgetting_std,backward_transfer_mean,backward_transfer_std,final_stage_forgetting_mean,final_stage_forgetting_std,final_transport_gap_mean,final_transport_gap_std,final_routing_stability_mean,final_routing_stability_std
task_routing,task,3,0.5234375,0.044652156769485016,-0.046875,0.07760241888412156,0.046875,0.07760241888412156,0.005208333333333333,0.00736569563735987,0.0,0.0,0.0,0.0
no_adaptation,prototype,3,0.4973958333333333,0.02946278254943948,0.046875,0.08365822085525526,-0.046875,0.08365822085525526,0.06770833333333333,0.05752792196451699,1.9868214925130207e-08,7.024474751815672e-09,0.005213548727624584,0.001998947104464467
correlation,prototype,3,0.4973958333333333,0.02946278254943948,0.046875,0.08365822085525526,-0.046875,0.08365822085525526,0.06770833333333333,0.05752792196451699,2.483526865641276e-08,1.8585013284156427e-08,0.005213545824517496,0.00199893455459956
meta_secant,prototype,3,0.4973958333333333,0.02946278254943948,0.046875,0.08365822085525526,-0.046875,0.08365822085525526,0.06770833333333333,0.05752792196451699,2.483526865641276e-08,1.8585013284156427e-08,0.005213545824517496,0.00199893455459956
